source,custom_id,author,index,table_content
Gutenberg,Perry__Edward_Wilkin-55729_BananasNaturesInstitution.txt-0,Perry Edward Wilkin,,"CROPS Yield Value Difference, favor per acre per acre of Bananas -----------------+----------+----------+------------------- Barley, bushels 23.11 $12 34 $93 59 Buckwheat, 16.08 9 69 96 25 Corn, 24.62 9 51 96 43 Oats, 27.19 8 29 97 65 Potatoes, 80.44 39 45 66 49 Rye, 13.30 8 22 97 72 Wheat, 12.78 10 11 95 83 Hay, tons 1.26 10 93 95 01 Tobacco, pounds 797.30 55 81 50 13 -----------------+----------+----------+------------------- General averages $18 28 $87 66 =================+==========+==========+==================="
Gutenberg,Linebarger__Paul_Myron_Anthony-50465_TheChinaof.txt-10,Linebarger Paul Myron Anthony,,NATIONAL GOVERNMENT OF CHINA: STATE COUNCIL Election Committee on Representation Office of the in the People's Congress Comptroller-General Academia Sinica Office of Civil Affairs Commission for the Disciplinary Office of Military Affairs Punishment of Public Officials Planning Committee for the Western Capital THE PRESIDENT OF THE NATIONAL GOVERNMENT ----------------------------------------- - Military---Generalissimo--- Department of Military Operations Affairs Commission Department of Military Training Commission Meeting Directorate-General of Courts Martial Pensions Commission General Staff Military Advisory Council Administration of Personnel Service Department Armed Forces The National Aviation Commission Office of the Naval Commander-in-Chief - Party and Government War Area Commission--Occupied and Guerrilla Areas -Political Department Ministry of War -People's Political Council -Provincial - Ministry of Governments Foreign Affairs Local Ministry of the Governments Interior-------- -Executive---Yüan Meeting-- Ministry of Finance -Special Yüan  Ministry of Economic Municipalities Affairs  Ministry of Social Affairs  Ministry of Education Ministry of Communications Ministry of Agriculture and Forestry Commission on Mongolian and Tibetan Affairs----------Mongolia and Tibet Commission on Overseas Chinese Affairs National Relief Commission Material and Resources Control and Supervisory Ministry  -Legislative---Yüan Meeting Yüan -Judicial---Yüan Meeting--- Ministry of Justice Yüan Supreme Court Administrative Court Commission for the Disciplinary Punishment of Public Officers -Examination--Yüan Meeting-- Examination Commission Yüan Ministry of Personnel -Control----Yüan Meeting--- Ministry of Audit Yüan Office of Regional Control Commissioners APPENDIX II. DOCUMENTS ON PARTY POLITICS A. A CHART OF KUOMINTANG ORGANIZATION The chart facing this page is a composite of various official charts to which the author was allowed access in July and August 1940. KUOMINTANG PARTY CONGRESS PARTY CHIEF ---------- ---------------------- Central Control Central Executive---- --------------------------------------------------- Government Training Party Affairs San Min Chu I Committee Committee Youth Corps General Affairs Section Advisory Section Planning Section Training Section --------------------------------------------------------- OTHER PARTY-MINISTRY OF Provincial CENTRAL AFFILIATES OVERSEAS CHINESE Party Organ SECRETARIAT AFFAIRS Statistics Bureau SPECIAL First Section Hsien (or Confidential COMMITTEES Second Section Municipal) Affairs Section Third Section Party Organ Finance Section Business Section Revolutionary Achievements Investigation Committee District Pension Committee (ch'ü) PARTY-MINISTRY OF Party History Committee Party Organ ORGANIZATION Revolutionary Loans Committee Overseas Chinese Contributions Regular Party Committee Sub-district Affairs Section ------------------
Gutenberg,Straker__F___Frederick_-61605_TheMoneyMarket.txt-13,Straker F  Frederick ,,"TABLE SHOWING, IN THE CASE OF NINE REPRESENTATIVE JOINT-STOCK BANKS, THE PERCENTAGES OF THE VARIOUS CLASSES OF ASSETS RESPECTIVELY TO THE AMOUNT OF LIABILITIES TO THE PUBLIC. -----+--------+-------+------------+-----------+-----------+------- Bills, Cash Call Advances, and and Total of Premises, Total Bank. Bank Short Investments. Liquid and Assets. Balance. Money. Assets. Sundries. -----+--------+-------+------------+-----------+-----------+------- A 14 9 13 4 20 4 48 7 60 109 B 16 4 8 7 16 8 41 9 66 108 C 18 3 6 5 22 0 46 8 59 106 D 13 8 5 4 30 3 49 5 68 117 E 14 6 5 6 26 6 46 8 66 113 F 17 0 23 0 16 0 56 0 60 116 G 12 4 25 0 17 1 54 5 60 114 H 14 4 8 7 31 5 54 6 50 105 I 16 5 16 1 11 0 43 6 66 110 -----+--------+-------+------------+-----------+-----------+-------"
Gutenberg,Hug__Lina-39695_TheStoryof.txt-13,Hug Lina,,"IMPORTS. Food stuffs 242,935,277 francs. Raw materials 330,324,615 "" Finished or partly-finished goods 263,775,024 "" ----------- Total 837,034,916 "" EXPORTS. Food stuffs 78,565,548 francs. Raw materials 95,922,106 "" Finished products 496,604,979 "" -----------"
Gutenberg,Cornish__Vaughan-37671_ThePanamaCanal.txt-12,Cornish Vaughan,,"TOTAL EXCAVATIONS IN CONNECTION WITH THE PANAMA CANAL. Cubic Yards. By the French Companies about 81,548,000 By the American Isthmian Canal Commission up to the end of June, 1908 40,923,533 ----------- 122,471,533  Canal Record, July 8, 1908. Much of the work of the French Companies, however, consisted in dredging out sea-level channels at both ends of the Canal, whereas the principal American work has been rock-excavation in the Culebra Cut--or the Cut, as it might equally well be called. The figures relating to the Cut are:-- EXCAVATION BETWEEN BAS OBISPO AND PEDEO MIGUEL, i.e., ""THE CULEBEA CUT,"" 9-1 2 MILES. Cubic Yards. By the French Companies 22,600,000 By the American Commission to end of June, 1908 20,125,185 ----------- Total excavated in the Cut 42,725,185 Remaining to be excavated 37,973,063 -----------"
Gutenberg,Cornish__Vaughan-37671_ThePanamaCanal.txt-4,Cornish Vaughan,,"GENERAL ORGANISATION OF DEPARTMENTS. -----------------------------+--------+--------------------------- Men Excavation and Dredging 12,359 Major D.D. Gaillard Locks and Dams 9,340 Major Wm. L. Sibert Machinery and Buildings 2,164 H.H. Rouseau, U.S.N. Labour, Subsistence, and } Quarters } 2,048 Jackson Smith (resigned) Material and Supplies 1,220 W.G. Tubby Sanitation 2,449 Colonel W.C. Gorgas Civil Administration 451 J.C.S. Blackburn Panama Railroad 6,619 W.G. Bierd -----------------------------+--------+---------------------------"
Gutenberg,Sindall__R__W___Robert_Walter_-46449_TheManufactureof.txt-13,Sindall R W  Robert Walter ,,"IMPORTED INTO ENGLAND. --------------+----------+----------+----------+----------+---------- -- 1872. 1882. 1892. 1902. 1905. --------------+----------+----------+----------+----------+---------- Weight (tons) 22,254 21,200 23,032 18,692 23,681 Value 373,035 303,349 214,065 173,732 224,232 --------------+----------+----------+----------+----------+----------"
Gutenberg,Rothamsted_Experimental_Station-68670_Themicroorganismsof.txt-19,Rothamsted Experimental Station,,TABLE IV.--BACTERIAL COUNTS OF A SOIL SAMPLE. PARALLEL PLATE COUNTS FROM FOUR SETS OF DILUTIONS MADE BY DIFFERENT WORKERS. +------------------------------------------+ Counts of Colonies on each Plate. +------+--------+--------+--------+--------+ Plate. Set I. Set II. Set III. Set IV. +------+--------+--------+--------+--------
Gutenberg,Race__Joseph-37389_ChlorinationofWater.txt-11,Race Joseph,,"TABLE VI.--EFFECT OF COLOUR TEMPERATURE 63 F. ----------------+--------------------+--------------------- Water ""A"" Colour 3 Water ""B"" Colour 40 Available Chlorine Available Chlorine Contact Period. p.p.m. p.p.m. +--------------------+------+------+------- 0.2 0.2 0.4 0.5 ----------------+--------------------+------+------+------- Nil 194 194 194 194 5 minutes 121 165 129 66 1 hour 7 95 20 1 5 hours 0 4 0 0 24 hours 0 1 1 0 48 hours 0 0 0 0 ----------------+--------------------+------+------+-------"
Gutenberg,Race__Joseph-37389_ChlorinationofWater.txt-11,Race Joseph,,"CHLORINE TREATMENT AT MONTREAL -------------+--------+-------+--------+---------+----------+--------- Oxygen Chlorine Source of Alkali- Colour. Absorbed Required Bacteria Per Cent Supply. nity. (30 p.p.m. per c.cm. Removed. mins.) -------------+--------+-------+--------+---------+----------+-------- Ottawa river 15-20 50-70 14.0 1.50 3,000 over 98 St. Lawrence river 90-100 Nil. 0.30 0.30 500 over 99 -------------+--------+-------+--------+---------+----------+---------"
Gutenberg,Race__Joseph-37389_ChlorinationofWater.txt-11,Race Joseph,,TABLE VII.--OXYGEN TO CHLORINE RATIO -------------------------+------------------------- Oxygen Absorbed Observer. Ratio -----------------. Chlorine Absorbed -------------------------+------------------------- Rouquette 1 Bonjean 0.5 Orticoni Less than 1 Valeski and Elmanovitsch 0.4 Race 0.4 Theoretical 0.22 -------------------------+-------------------------
Gutenberg,Race__Joseph-37389_ChlorinationofWater.txt-11,Race Joseph,,"TABLE VIII.--EFFECT OF TEMPERATURE AVAILABLE CHLORINE 0.4 PART PER MILLION ---------------+--------------------------------- Temperature, degrees, Fahrenheit. Contact Period.+-----------+----------+---------- 36 70 98 ---------------+-----------+----------+---------- Nil 424 424 424 5 minutes 320 280 240 1.5 hours 148 76 12 4.5 hours 38 14 3 24 hours 2 0 0 48 hours 2 0 0 ---------------+-----------+----------+----------  Results are B. coli per 10 c.cms. TABLE IX.--EFFECT OF TEMPERATURE AVAILABLE CHLORINE 0.2 PARTS PER MILLION ---------------+--------------------------------- Temperature, degrees, Fahrenheit. Contact Period.+-----------+----------+---------- 36 70 98 ---------------+-----------+----------+---------- Nil 240 240 240 5 minutes 240 250 235 1 hour 245 235 195 4 hours 215 190 170 24 hours 143 130 115 48 hours 130 59 19 72 hours ... 28 ... 96 hours ... 16 ... 120 hours ... 6 ... ---------------+-----------+----------+----------  Results are B. coli per 10 c.cms. The reaction velocity of a germicide is proportional to the temperature and the influence of temperature may be mathematically expressed by the formula K{1} K{2} = (T{2} - T{1}), in which K{1} and K{2} are the constants of the reaction at temperatures T{2} and T{1}, respectively, and  is the temperature coefficient. From the value of , the velocity constant of a germicide for any temperature may be calculated from the equation K{T} = K{20} ^{(T - T{20} )}. K{1} and K{2} are obtained from the formula K{T} = log(N{1} N{2}) (t{2} - t{1}) in which N{1} - N{2} is the number of bacteria destroyed in the interval t{2} - t{1}. A reduction of temperature also lowers the oxidizing activity of the chlorine so that a greater concentration is available for germicidal action. This is shown by the results plotted in Diagram II. [Illustration: DIAGRAM II EFFECT OF TEMPERATURE ON ABSORPTION OF CHLORINE BY WATER +----------------------------+----------------------------------+ Value of K calculated from absorption at 63 F. Absorption of Chlorine by water containing 40 p.p.m. Log(N{1} N{2}) of colour K = ----------------- t{2} - t{1} +-------+--------------------+ Time of Temperature of Water+-------+--------+--------+--------+ Contact+--------------------+t{2} t{1} t{1} t{1} Minutes 32 F. 46 F. 63 F. minutes = 0 = 5 = 10 +-------+------+------+------+-------+--------+--------+--------"
Gutenberg,Race__Joseph-37389_ChlorinationofWater.txt-13,Race Joseph,,AVAILABLE CHLORINE 1.55 PARTS PER MILLION ------------------------+-------------------------+------------ BACTERIA PER C.CM. AGAR. +------------+------------+ B. Coli. 3 Days at 1 day at Index 20 C. 37 C. Per c.cm. ------------------------+------------+------------+---------- Raw water 448 100 0.600 Treated water 26 12 0.005 Percentage purification 91.9 88.0 99.2 ------------------------+------------+------------+----------
Gutenberg,Race__Joseph-37389_ChlorinationofWater.txt-13,Race Joseph,,"TABLE XI.--EFFECT OF CONTACT PERIOD -----------------+------------------------------- CHLORINE, PARTS PER MILLION. Contact Period. +-------+-------+-------+------- 0.30 0.40 0.55 1.21 -----------------+-------+-------+-------+------- Nil 3,800 ... ... ... 1 minute 1,400 120 0 0 10 minutes 720 5 0 0 20 minutes 35 0 0 0 -----------------+-------+-------+-------+-------  Results are B. coli per 10 c.cms. TABLE XII.--EFFECT OF CONTACT PERIOD AVAILABLE CHLORINE 0.27 PART PER MILLION -----------------+--------------------------------+------------------- Sampling Point. Bacteria Per c.cm. -----------------+--------------------------------+------------------- Average of series 5,000 ft. from pumping station 300 of samples 6,000 "" "" "" "" 203 7,000 "" "" "" "" 103 12,000 "" "" "" "" 86 14,000 "" "" "" "" 87 -----------------+--------------------------------+------------------- Table XIII is taken from the work of Wesbrook et al. TABLE XIII.--TREATMENT OF MISSISSIPPI RIVER WATER AUG. 8, 1910 -------------+------------------------------------------------- CONTACT PERIOD. (TEMP. 22 -26 C.). Available Cl.+---------+---------+---------+---------+--------- P.p.m. 1 Hr. 6 Hrs. 30 Mins. 30 Mins. 3 Hrs. 30 Mins. 24 Hrs. -------------+---------+---------+---------+---------+--------- 0 230,000 200,000 160,000 150,000 140,000 0.5 14,000 7,400 2,000 6,000 11,000 1.0 20 14 170 450 60,000 1.5 10 6 16 45 70,000 2.0 7 8 10 97 70,000 2.5 7 14 30 116 65,000 3.0 6 12 5 12 16,500 -------------+---------+---------+---------+---------+---------"
Gutenberg,Race__Joseph-37389_ChlorinationofWater.txt-13,Race Joseph,,EFFECT OF SUNLIGHT -----------------+------------------------------------- AVAILABLE CHLORINE 0.35 P.P.M. Contact Period. +-------------------+----------------- Exposed to Bright Stored in Dark Sunlight (April) Cupboard. -----------------+-------------------+----------------- Nil 215 215 30 minutes 130 145 1 hour 122 136 2-1 2 hours 61 130 3-1 2 hours 0 32 -----------------+-------------------+-----------------
Gutenberg,Race__Joseph-37389_ChlorinationofWater.txt-19,Race Joseph,,"POWER. PER POUND OF AVAILABLE CHLORINE. Type of Cell. +----------+-----------+----------+----------- Pounds. Per Cent Kilowatt Efficiency Consumed. Hours. Per Cent. ------------------+----------+-----------+----------+----------- Haas and Oettel 10.7 15.4 3.8 31.9 Kellner 7.5 22.0 2.75 43.9 Hermite 11.2 14.5 2.87 42.2 Mather and Platt .... .... 2.75 43.9 Dayton 10.0 16.5 3.6 33.6 Theoretical 1.65 100.0 1.21 100.0 ------------------+----------+-----------+----------+----------- The cost of production depends upon local conditions: if alternating current is available at $30 per horse-power per annum, and low-grade salt can be obtained for $5 per ton the cost of 1 pound of chlorine would be -----------------+---------------------------- COST (CENTS) PER POUND OF AVAILABLE CHLORINE. Type of Cell. +--------+----------+--------"
Gutenberg,Race__Joseph-37389_ChlorinationofWater.txt-8,Race Joseph,,TABLE X.--EFFECT OF EFFICIENT MIXING ------+-----------+-----------------------+--------------- Available BACTERIA PER C.CM. Chlorine +-----------------------+ Parts Per B. Coli Index Month. Million. Raw Treated Water. Per 100 c.cms. +-----+-----+ Water.+-------+-------+-------+------- A. B. A. B. A. B. ------+-----+-----+-------+-------+-------+-------+------- July 0.20 0.25 864 27 93 <0.2 8.5 August 0.20 0.27 1.108 12 120 <0.2 10.2 ------+-----+-----+-------+-------+-------+-------+-------
Gutenberg,Race__Joseph-37389_ChlorinationofWater.txt-8,Race Joseph,,AVAILABLE CHLORINE 1.88 PARTS PER MILLION ------------------------+-------------------------+---------- BACTERIA PER C.CM. AGAR. +------------+------------+ B. Coli. 3 Days at 1 day at Index 20 C. 37 C. Per c.cm. ------------------------+------------+------------+---------- Raw water 410 104 0.280 Treated water 49 26 0.036 Percentage purification 88.2 75.0 87.5 ------------------------+------------+------------+---------- During August the point of application of the hypochlorite was changed from the inlet of the basin to the suctions of the pumps and the solution proportioned to the amount of water pumped by the starch and iodide test. The average of the daily tests for this month were: AVAILABLE CHLORINE 1.55 PARTS PER MILLION ------------------------+-------------------------+------------ BACTERIA PER C.CM. AGAR. +------------+------------+ B. Coli. 3 Days at 1 day at Index 20 C. 37 C. Per c.cm. ------------------------+------------+------------+---------- Raw water 448 100 0.600 Treated water 26 12 0.005 Percentage purification 91.9 88.0 99.2 ------------------------+------------+------------+----------
Gutenberg,Race__Joseph-37389_ChlorinationofWater.txt-8,Race Joseph,,"TABLE XI.--EFFECT OF CONTACT PERIOD -----------------+------------------------------- CHLORINE, PARTS PER MILLION. Contact Period. +-------+-------+-------+------- 0.30 0.40 0.55 1.21 -----------------+-------+-------+-------+------- Nil 3,800 ... ... ... 1 minute 1,400 120 0 0 10 minutes 720 5 0 0 20 minutes 35 0 0 0 -----------------+-------+-------+-------+-------  Results are B. coli per 10 c.cms. TABLE XII.--EFFECT OF CONTACT PERIOD AVAILABLE CHLORINE 0.27 PART PER MILLION -----------------+--------------------------------+------------------- Sampling Point. Bacteria Per c.cm. -----------------+--------------------------------+------------------- Average of series 5,000 ft. from pumping station 300 of samples 6,000 "" "" "" "" 203 7,000 "" "" "" "" 103 12,000 "" "" "" "" 86 14,000 "" "" "" "" 87 -----------------+--------------------------------+------------------- Table XIII is taken from the work of Wesbrook et al. TABLE XIII.--TREATMENT OF MISSISSIPPI RIVER WATER AUG. 8, 1910 -------------+------------------------------------------------- CONTACT PERIOD. (TEMP. 22 -26 C.). Available Cl.+---------+---------+---------+---------+--------- P.p.m. 1 Hr. 6 Hrs. 30 Mins. 30 Mins. 3 Hrs. 30 Mins. 24 Hrs. -------------+---------+---------+---------+---------+--------- 0 230,000 200,000 160,000 150,000 140,000 0.5 14,000 7,400 2,000 6,000 11,000 1.0 20 14 170 450 60,000 1.5 10 6 16 45 70,000 2.0 7 8 10 97 70,000 2.5 7 14 30 116 65,000 3.0 6 12 5 12 16,500 -------------+---------+---------+---------+---------+---------"
Gutenberg,Wentworth__Tappan-40427_Reportofthe.txt-16,Wentworth Tappan,,"BRICKYARD. The expenditures at the brickyard on the first day of July, 1866, had reached, $15,091 98 Of this amount the brick machines, shafting, gearing, &c., cost $5,048 68 And the engine, 2,255 50 ---------"
Gutenberg,Wentworth__Tappan-40427_Reportofthe.txt-13,Wentworth Tappan,,"DAVIS, Esq., Treasurer, &c. DEAR SIR:--I find the statement of payments on road in Senate Document, No. 82, 1863, page 17 communication of J. W. Brooks to governor, viz:-- Oct. 8, 1860, $64,090 00 Dec. 12, 1860, 112,190 00 Jan. 5, 1861, 30,355 00 Feb. 18, 1861, 23,270 00 March 7, 1861, 19,890 00 April 14, 1861, 19,175 00 May 7, 1861, 65,555 00 June 26, 1861, 34,645 00 July 9, 1861, 90,064 00 -----------"
Gutenberg,Allen__William_H___WIlliam_Harvey_-21353_CivicsandHealth.txt-14,Allen William H  WIlliam Harvey ,,"TABLE III MILK INSPECTION WITHIN NEW YORK CITY, 1906 ======================================+===============+=============== New York Each borough +-------+-------+-------+-------"
Gutenberg,Jevons__William_Stanley-33219_Politicaleconomy.txt-9,Jevons William Stanley,,YEARS. --------------------------------------------------------------- 1 2 3 4 5 6 7 8 9 10 ----------- ----------- --------- ----------- -------------- DEPRESSED HEALTHY EXCITED Bubble. Collapse. TRADE. TRADE. TRADE. ----------- ----------- --------- ----------- --------------
Gutenberg,Speek__Peter_A___Peter_Alexander___1873_-30529_AStakein.txt-16,Speek Peter A  Peter Alexander  1873 ,,"PROMISE TO BE SIGNED BY THE NON-CATHOLIC PARTY. AGREEMENT I, the undersigned, never baptized (baptized in the .......... Church), of .......... do hereby promise that if .......... receives from the Bishop a dispensation to marry me, I will never by word or act interfere with .......... faith in the Catholic Church or with .......... practice thereof, and that I will not prevent the children of either sex to be born (and already born) from being baptized and brought up in the faith and practice of the Catholic Church. I also promise that in the solemnization of my marriage, there shall be only the Catholic Ceremony. Signed in presence of ......................... ......................... Date ......................... FORM OF PROMISE TO BE SIGNED BY THE CATHOLIC PARTY. I, the undersigned, of .........., a Catholic, wishing to marry .........., unbaptized (baptized in the .......... Church), do hereby promise that, if the Bishop finds canonical cause for granting me a dispensation, I will have all my children baptized and reared in the Catholic Church, and that I will practice my Religion faithfully and do all I can, especially by prayer, example, and the frequentation of the Sacraments, to bring about the conversion of my consort. Signed in presence of ......................... ......................... Date ........................."
Gutenberg,Speek__Peter_A___Peter_Alexander___1873_-30529_AStakein.txt-0,Speek Peter A  Peter Alexander  1873 ,,"SETTLER'S PROGRESS RECORD Name ....................... Address ....................... DESCRIPTION Acres .............Sec............Tp..........R........ ......... .............Sec............Tp..........R........ ......... .............Sec............Tp..........R........ ......... County..............State...............Total acres......... Soil............... Distance from school................miles From town..........miles. Name........................... Nationality........Age..............Children................ Previous farming experience................................. Bought........acres..........from........................... (year and month) Moved on land in..............191.... From.................. I had in cash................. In stock...................... Tools and machinery......................................... Total net worth (when I moved on land) $................ improved Price paid for unimproved land, $........................... Paid in cash........................................ Balance due......................................... Improvements, Equipment, and Live Stock included in purchase price....................................................... ............................................................ Terms of contract........................................... Interest rate 6 per cent. RECORD OF PROGRESS 1st 2d 3d 4th 5th 6th 7th 8th yr. yr. yr. yr. yr. yr. yr. yr. Built....................................................... Cleared (plowed)............................................ Cleared (stumps in)......................................... Fenced...................................................... No. of cows................................................. No. of calves............................................... No. of horses............................................... No. of colts................................................ No. of pigs................................................. Days worked out............................................. Owed on chattel............................................. Owed bank................................................... Paid on land (prin.)........................................ Paid on land (int.)......................................... PRESENT VALUE OF PROPERTY LAND ------------------------------------------------------------ Acres Classification Acres Acre Total Fenced Value ------------------------------------------------------------ .........Cultivated......................................... .........Cultivated (stumps in)............................. .........Meadow (wild hay).................................. .........Unimproved......................................... ------------- Total value of land..............$............. BUILDINGS ------------------------------------------------------------ Size Material Insured For Total ------------------------------------------------------------ House....................................................... Barn........................................................ Silo........................................................ ------------- Total value of buildings..........$............ LIVE STOCK ------------------------------------------------------------ No. Value, Total Each ------------------------------------------------------------ .........Dairy cows......................................... .........Dairy heifers...................................... .........Dairy calves....................................... ......... Beef cattle........................................ .........Horses............................................. .........Colts.............................................. .........Hogs............................................... .........Sheep.............................................. ---------- Total value of live stock.....$.......... MACHINERY .................................................. .................................................. ---------- Total value of machinery.......$.......... Assets Liabilities Value of land.......$...... Due on land........$...... Value of buildings............ Due on live stock......... Value of live stock........... Due on machinery.......... Value of machinery............ Other debts............... Value of other property....... ------- -------- Total..........$...... Total.......$....... Present net worth......$......."
Gutenberg,Deniker__Joseph-46848_TheRacesof.txt-11,Deniker Joseph,,"MEGASEMES (90 AND UPWARDS). -------+-----------------------+-------+------------------ 69 Kalmuks 90.2 Den., Ivanovs. 26 Indians of N. America 90.8 Broca. 13 Modern Mexicans 90.8 Broca. 43 Javanese 91.1 Broca. 88 Polynesians 91.6 Fl., Broca. 14 Andamanese 91.7 Flower. 127 Am. Indians in gen. 91.7 Broca. 17 Malays 91.9 C.E. 30 Peruvians not deformed 92 Broca. 16 Modern Aztecs 92.1 C.E. -------+-----------------------+-------+------------------"
Gutenberg,Deniker__Joseph-46848_TheRacesof.txt-11,Deniker Joseph,,"NASAL INDEX OF THE CRANIUM. (Series of more than 10 Skulls of both Sexes together.) ---------+---------------------------------+------+----------------- Number of Nasal Skulls. Ethnic Groups. Index. Observer. ---------+---------------------------------+------+----------------- Leptorhinians (less than 48). ---------+---------------------------------+------+----------------- 46 Eskimo 42.2 Broca, Flower 54 Spanish Basques 43.8 Broca 17 Guanches 44.2 Broca 28 Arabs 44.4 C.E. 28 Berbers 46.2 C.E. 32 English 46.0 Flower 83 Auvergnats 46.2 Broca 17 Frisians 46.3 Topinard 122 Parisians 46.7 Broca 12 Tatars of the Volga 47.1 Ten Kate 52 Argentine Araucans 47.1 Ten Kate 127 American Indians in general 47.2 Ten Kate 48 Fuegians 47.5 Mant., Hyad., Den. 15 Botocudos 47.2 Rey., Virch. 18 Maoris 47.5 Turner 88 Polynesians 47.9 Flower, Broca ---------+---------------------------------+------+----------------- Mesorhinians (48-53). ---------+---------------------------------+------+----------------- 11 Natives of the Admiralty Is. 48.0 Flower 72 Italians of Lombardy 48.3 Flower 28 Sardinians 48.6 Flower 66 Kalmuks 49.0 Denik., Ivanovs. 94 Chinese 49.1 T. K., Br., Fl. 31 Japanese 49.5 T. K., Baelz 16 Hindus 50.0 C.E. 11 Bugis of Mangkassar 50.0 C.E. 21 Annamese 50.1 Topinard 33 Marvars (India) 50.0 Flower 21 Russians (chiefly of Kazan) 50.3 Malief 14 Andamanese 50.6 Flower 126 Ainus 50.9 Koganei 19 Inhab. of Ruck Isl. (Carolines) 51.2 Virchow 29 Permiaks 51.7 Malief 43 Veddahs 51.8 Saras., Flower 17 Malays 51.9 C.E. 11 Dyaks 51.9 Montano 135 New Caledonians 52.3 C.E. 16 Modern Aztecs 52.1 C.E. ---------+---------------------------------+------+----------------- Platyrhinians (over 53). ---------+---------------------------------+------+----------------- 25 Negroes of Fernando Po 53.7 Topinard 11 Negroes of the Sudan, Darfour, etc. 54.2 C.E. 35 Negroes of Senegal 55.1 C.E. 25 Negroes of Upper Guinea 55.2 C.E. 22 Nubians (Bejas) 55.1 Broca 18 Negroes of Kordofan 55.4 Topinard 13 Fijians of Viti-Levu (interior) 56.5 Flower 132 Australians 56.2 Fl., Br., Turner, C.E. 21 Bushmen 58.4 Turner 15 Negroes of Lower Guinea 58.8 C.E. 12 Kafirs 61.7 C.E. ---------+---------------------------------+------+-----------------"
Gutenberg,Kennedy__James_Boyd__1870_-12580_BeneficiaryFeaturesof.txt-1,Kennedy James Boyd 1870 ,,"RELIEF IN THE IRON MOLDERS' UNION. ========================================================== Year. Number of Stamps Value of Cost per Member Issued Yearly. Out-of-work per Year. Stamps ---------------------------------------------------------- 1900 23,436 $ 5,859.00 $0.12 1901 26,349 6,587.25 .12 1902 10,389 2,597.25 .04 1903 26,073 6,518.25 .04 1904 92,685 23,171.25 .27 1905 24,906 6,226.50 .07 1906 16,676 4,169.00 .04 ---------------------------------------------------------- Average 31,502 $7,875.50 $0.10 ----------------------------------------------------------"
Gutenberg,Kennedy__James_Boyd__1870_-12580_BeneficiaryFeaturesof.txt-8,Kennedy James Boyd 1870 ,,"RELIEF IN THE IRON MOLDERS' UNION. ========================================================== Year. Number of Stamps Value of Cost per Member Issued Yearly. Out-of-work per Year. Stamps ---------------------------------------------------------- 1900 23,436 $ 5,859.00 $0.12 1901 26,349 6,587.25 .12 1902 10,389 2,597.25 .04 1903 26,073 6,518.25 .04 1904 92,685 23,171.25 .27 1905 24,906 6,226.50 .07 1906 16,676 4,169.00 .04 ---------------------------------------------------------- Average 31,502 $7,875.50 $0.10 ----------------------------------------------------------"
Gutenberg,Kennedy__James_Boyd__1870_-12580_BeneficiaryFeaturesof.txt-9,Kennedy James Boyd 1870 ,,"TOTAL AND PER CAPITA AMOUNTS OF TRAVELLING LOANS AND BENEFITS. ======================================================= Cigar Makers. Typographia. ---------------------------------------------- Year. Amount of Loans Per Amount of Travelling Capita of Travelling Cost per Loans. Membership. Benefits Member. -------------------------------------------------------- 1880 $ 2,808.15 $0.63 1881 12,747,09 .87 1882 20,386.64 1.78 1883 37,135.20 2.81 1884 39,632.08 3.48 1885 26,683.54 2.22 $ 345.50 $0.61 1886 31,835.71 1.29 264.10 .27 1887 49,281.04 2.34 483.45 .44 1888 42,894.75 2.50 669.29 .59 1889 43,540.44 2.71 456.17 .40 1890 37,914.72 1.53 576.65 .46 1891 53,535.73 2.21 622.47 .47 1892 47,732.47 1.78 797.19 .57 1893 60,475.11 2.25 439.64 .31 1894 42,154.17 1.52 680.06 .56 1895 41,657.16 1.50 304.46 .27 1896 33,076.22 1.39 339.86 .30 1897 29,067.04 1.10 279.50 .25 1898 25,237.43 .95 390.62 .35 1899 24,234.33 .83 320.74 .29 1900 33,238.13 .97 178.79 .17 1901 44,652.73 1.31 175.05 .17 1902 45,314.05 1.22 107.28 .11 1903 52,521.41 1.33 159.56 .16 1904 58,728.71 1.41 181.85 .18 1905 55,293.93 1.37 195.46 .20 1906 50,650.21 1.29 147.52 .15 --------------------------------------------------------- Total $991,177.98 $8116.11 --------------------------------------------------------- Average 38,145.31 $1.63 368.91 $0.33 ---------------------------------------------------------"
